layer,topic-id,topic-code,topic-name,lesson-path,source-path
64,3387,MML.3.5.1,Affine Transformations,vault/MA/Mathematical-Methods-for-Machine-Learning/MML/3. Vectors and Matrices/3.5. Affine Transformations/Lessons/3.5.1. Affine Transformations.md,vault/MA/Mathematical-Methods-for-Machine-Learning/MML/3. Vectors and Matrices/3.5. Affine Transformations/Source/3.5.1. Affine Transformations
67,3706,MML.3.5.2,The Image of an Affine Transformation,vault/MA/Mathematical-Methods-for-Machine-Learning/MML/3. Vectors and Matrices/3.5. Affine Transformations/Lessons/3.5.2. The Image of an Affine Transformation.md,vault/MA/Mathematical-Methods-for-Machine-Learning/MML/3. Vectors and Matrices/3.5. Affine Transformations/Source/3.5.2. The Image of an Affine Transformation
69,3707,MML.3.5.3,The Inverse of an Affine Transformation,vault/MA/Mathematical-Methods-for-Machine-Learning/MML/3. Vectors and Matrices/3.5. Affine Transformations/Lessons/3.5.3. The Inverse of an Affine Transformation.md,vault/MA/Mathematical-Methods-for-Machine-Learning/MML/3. Vectors and Matrices/3.5. Affine Transformations/Source/3.5.3. The Inverse of an Affine Transformation
60,1849,MML.4.1.1,Vectors in N-Dimensional Euclidean Space,vault/MA/Mathematical-Methods-for-Machine-Learning/MML/4. Vector Spaces/4.1. Vectors in N-Dimensional Space/Lessons/4.1.1. Vectors in N-Dimensional Euclidean Space.md,vault/MA/Mathematical-Methods-for-Machine-Learning/MML/4. Vector Spaces/4.1. Vectors in N-Dimensional Space/Source/4.1.1. Vectors in N-Dimensional Euclidean Space
66,1851,MML.4.1.2,Linear Combinations of Vectors in N-Dimensional Euclidean Space,vault/MA/Mathematical-Methods-for-Machine-Learning/MML/4. Vector Spaces/4.1. Vectors in N-Dimensional Space/Lessons/4.1.2. Linear Combinations of Vectors in N-Dimensional Euclidean Space.md,vault/MA/Mathematical-Methods-for-Machine-Learning/MML/4. Vector Spaces/4.1. Vectors in N-Dimensional Space/Source/4.1.2. Linear Combinations of Vectors in N-Dimensional Euclidean Space
68,1852,MML.4.1.3,Linear Span of Vectors in N-Dimensional Euclidean Space,vault/MA/Mathematical-Methods-for-Machine-Learning/MML/4. Vector Spaces/4.1. Vectors in N-Dimensional Space/Lessons/4.1.3. Linear Span of Vectors in N-Dimensional Euclidean Space.md,vault/MA/Mathematical-Methods-for-Machine-Learning/MML/4. Vector Spaces/4.1. Vectors in N-Dimensional Space/Source/4.1.3. Linear Span of Vectors in N-Dimensional Euclidean Space
69,1861,MML.4.1.4,Linear Dependence and Independence,vault/MA/Mathematical-Methods-for-Machine-Learning/MML/4. Vector Spaces/4.1. Vectors in N-Dimensional Space/Lessons/4.1.4. Linear Dependence and Independence.md,vault/MA/Mathematical-Methods-for-Machine-Learning/MML/4. Vector Spaces/4.1. Vectors in N-Dimensional Space/Source/4.1.4. Linear Dependence and Independence
65,5916,MML.4.1.5,The Hadamard Product,vault/MA/Mathematical-Methods-for-Machine-Learning/MML/4. Vector Spaces/4.1. Vectors in N-Dimensional Space/Lessons/4.1.5. The Hadamard Product.md,vault/MA/Mathematical-Methods-for-Machine-Learning/MML/4. Vector Spaces/4.1. Vectors in N-Dimensional Space/Source/4.1.5. The Hadamard Product
67,1853,MML.4.2.1,Subspaces of N-Dimensional Space,vault/MA/Mathematical-Methods-for-Machine-Learning/MML/4. Vector Spaces/4.2. Subspaces of N-Dimensional Space/Lessons/4.2.1. Subspaces of N-Dimensional Space.md,vault/MA/Mathematical-Methods-for-Machine-Learning/MML/4. Vector Spaces/4.2. Subspaces of N-Dimensional Space/Source/4.2.1. Subspaces of N-Dimensional Space
68,4077,MML.4.2.2,Subspaces of N-Dimensional Space: Geometric Interpretation,vault/MA/Mathematical-Methods-for-Machine-Learning/MML/4. Vector Spaces/4.2. Subspaces of N-Dimensional Space/Lessons/4.2.2. Subspaces of N-Dimensional Space- Geometric Interpretation.md,vault/MA/Mathematical-Methods-for-Machine-Learning/MML/4. Vector Spaces/4.2. Subspaces of N-Dimensional Space/Source/4.2.2. Subspaces of N-Dimensional Space- Geometric Interpretation
69,1850,MML.4.2.3,The Column Space of a Matrix,vault/MA/Mathematical-Methods-for-Machine-Learning/MML/4. Vector Spaces/4.2. Subspaces of N-Dimensional Space/Lessons/4.2.3. The Column Space of a Matrix.md,vault/MA/Mathematical-Methods-for-Machine-Learning/MML/4. Vector Spaces/4.2. Subspaces of N-Dimensional Space/Source/4.2.3. The Column Space of a Matrix
69,1854,MML.4.2.4,The Null Space of a Matrix,vault/MA/Mathematical-Methods-for-Machine-Learning/MML/4. Vector Spaces/4.2. Subspaces of N-Dimensional Space/Lessons/4.2.4. The Null Space of a Matrix.md,vault/MA/Mathematical-Methods-for-Machine-Learning/MML/4. Vector Spaces/4.2. Subspaces of N-Dimensional Space/Source/4.2.4. The Null Space of a Matrix
70,1855,MML.4.3.1,Finding a Basis of a Span,vault/MA/Mathematical-Methods-for-Machine-Learning/MML/4. Vector Spaces/4.3. Bases of N-Dimensional Space/Lessons/4.3.1. Finding a Basis of a Span.md,vault/MA/Mathematical-Methods-for-Machine-Learning/MML/4. Vector Spaces/4.3. Bases of N-Dimensional Space/Source/4.3.1. Finding a Basis of a Span
71,2623,MML.4.3.2,Finding a Basis of the Column Space of a Matrix,vault/MA/Mathematical-Methods-for-Machine-Learning/MML/4. Vector Spaces/4.3. Bases of N-Dimensional Space/Lessons/4.3.2. Finding a Basis of the Column Space of a Matrix.md,vault/MA/Mathematical-Methods-for-Machine-Learning/MML/4. Vector Spaces/4.3. Bases of N-Dimensional Space/Source/4.3.2. Finding a Basis of the Column Space of a Matrix
71,1856,MML.4.3.3,Finding a Basis of the Null Space of a Matrix,vault/MA/Mathematical-Methods-for-Machine-Learning/MML/4. Vector Spaces/4.3. Bases of N-Dimensional Space/Lessons/4.3.3. Finding a Basis of the Null Space of a Matrix.md,vault/MA/Mathematical-Methods-for-Machine-Learning/MML/4. Vector Spaces/4.3. Bases of N-Dimensional Space/Source/4.3.3. Finding a Basis of the Null Space of a Matrix
71,1864,MML.4.3.4,Expressing the Coordinates of a Vector in a Given Basis,vault/MA/Mathematical-Methods-for-Machine-Learning/MML/4. Vector Spaces/4.3. Bases of N-Dimensional Space/Lessons/4.3.4. Expressing the Coordinates of a Vector in a Given Basis.md,vault/MA/Mathematical-Methods-for-Machine-Learning/MML/4. Vector Spaces/4.3. Bases of N-Dimensional Space/Source/4.3.4. Expressing the Coordinates of a Vector in a Given Basis
72,1865,MML.4.3.5,Writing Vectors in Different Bases,vault/MA/Mathematical-Methods-for-Machine-Learning/MML/4. Vector Spaces/4.3. Bases of N-Dimensional Space/Lessons/4.3.5. Writing Vectors in Different Bases.md,vault/MA/Mathematical-Methods-for-Machine-Learning/MML/4. Vector Spaces/4.3. Bases of N-Dimensional Space/Source/4.3.5. Writing Vectors in Different Bases
73,1928,MML.4.3.6,The Change-of-Coordinates Matrix,vault/MA/Mathematical-Methods-for-Machine-Learning/MML/4. Vector Spaces/4.3. Bases of N-Dimensional Space/Lessons/4.3.6. The Change-of-Coordinates Matrix.md,vault/MA/Mathematical-Methods-for-Machine-Learning/MML/4. Vector Spaces/4.3. Bases of N-Dimensional Space/Source/4.3.6. The Change-of-Coordinates Matrix
76,1910,MML.4.3.7,Changing a Basis Using the Change-of-Coordinates Matrix,vault/MA/Mathematical-Methods-for-Machine-Learning/MML/4. Vector Spaces/4.3. Bases of N-Dimensional Space/Lessons/4.3.7. Changing a Basis Using the Change-of-Coordinates Matrix.md,vault/MA/Mathematical-Methods-for-Machine-Learning/MML/4. Vector Spaces/4.3. Bases of N-Dimensional Space/Source/4.3.7. Changing a Basis Using the Change-of-Coordinates Matrix
71,1866,MML.4.4.1,The Dimension of a Span,vault/MA/Mathematical-Methods-for-Machine-Learning/MML/4. Vector Spaces/4.4. Dimension and Rank in N-Dimensional Space/Lessons/4.4.1. The Dimension of a Span.md,vault/MA/Mathematical-Methods-for-Machine-Learning/MML/4. Vector Spaces/4.4. Dimension and Rank in N-Dimensional Space/Source/4.4.1. The Dimension of a Span
72,1867,MML.4.4.2,The Rank of a Matrix,vault/MA/Mathematical-Methods-for-Machine-Learning/MML/4. Vector Spaces/4.4. Dimension and Rank in N-Dimensional Space/Lessons/4.4.2. The Rank of a Matrix.md,vault/MA/Mathematical-Methods-for-Machine-Learning/MML/4. Vector Spaces/4.4. Dimension and Rank in N-Dimensional Space/Source/4.4.2. The Rank of a Matrix
73,1868,MML.4.4.3,The Dimension of the Null Space of a Matrix,vault/MA/Mathematical-Methods-for-Machine-Learning/MML/4. Vector Spaces/4.4. Dimension and Rank in N-Dimensional Space/Lessons/4.4.3. The Dimension of the Null Space of a Matrix.md,vault/MA/Mathematical-Methods-for-Machine-Learning/MML/4. Vector Spaces/4.4. Dimension and Rank in N-Dimensional Space/Source/4.4.3. The Dimension of the Null Space of a Matrix
74,1869,MML.4.4.4,"The Invertible Matrix Theorem in Terms of Dimension, Rank and Nullity","vault/MA/Mathematical-Methods-for-Machine-Learning/MML/4. Vector Spaces/4.4. Dimension and Rank in N-Dimensional Space/Lessons/4.4.4. The Invertible Matrix Theorem in Terms of Dimension, Rank and Nullity.md","vault/MA/Mathematical-Methods-for-Machine-Learning/MML/4. Vector Spaces/4.4. Dimension and Rank in N-Dimensional Space/Source/4.4.4. The Invertible Matrix Theorem in Terms of Dimension, Rank and Nullity"
75,3836,MML.4.4.5,The Rank-Nullity Theorem,vault/MA/Mathematical-Methods-for-Machine-Learning/MML/4. Vector Spaces/4.4. Dimension and Rank in N-Dimensional Space/Lessons/4.4.5. The Rank-Nullity Theorem.md,vault/MA/Mathematical-Methods-for-Machine-Learning/MML/4. Vector Spaces/4.4. Dimension and Rank in N-Dimensional Space/Source/4.4.5. The Rank-Nullity Theorem
67,1375,MML.5.1.1,The Eigenvalues and Eigenvectors of a 2x2 Matrix,vault/MA/Mathematical-Methods-for-Machine-Learning/MML/5. Diagonalization of Matrices/5.1. Eigenvectors and Eigenvalues/Lessons/5.1.1. The Eigenvalues and Eigenvectors of a 2x2 Matrix.md,vault/MA/Mathematical-Methods-for-Machine-Learning/MML/5. Diagonalization of Matrices/5.1. Eigenvectors and Eigenvalues/Source/5.1.1. The Eigenvalues and Eigenvectors of a 2x2 Matrix
75,990,MML.5.1.2,Calculating the Eigenvalues of a 2x2 Matrix,vault/MA/Mathematical-Methods-for-Machine-Learning/MML/5. Diagonalization of Matrices/5.1. Eigenvectors and Eigenvalues/Lessons/5.1.2. Calculating the Eigenvalues of a 2x2 Matrix.md,vault/MA/Mathematical-Methods-for-Machine-Learning/MML/5. Diagonalization of Matrices/5.1. Eigenvectors and Eigenvalues/Source/5.1.2. Calculating the Eigenvalues of a 2x2 Matrix
76,991,MML.5.1.3,Calculating the Eigenvectors of a 2x2 Matrix,vault/MA/Mathematical-Methods-for-Machine-Learning/MML/5. Diagonalization of Matrices/5.1. Eigenvectors and Eigenvalues/Lessons/5.1.3. Calculating the Eigenvectors of a 2x2 Matrix.md,vault/MA/Mathematical-Methods-for-Machine-Learning/MML/5. Diagonalization of Matrices/5.1. Eigenvectors and Eigenvalues/Source/5.1.3. Calculating the Eigenvectors of a 2x2 Matrix
76,1964,MML.5.1.4,The Characteristic Equation of a Matrix,vault/MA/Mathematical-Methods-for-Machine-Learning/MML/5. Diagonalization of Matrices/5.1. Eigenvectors and Eigenvalues/Lessons/5.1.4. The Characteristic Equation of a Matrix.md,vault/MA/Mathematical-Methods-for-Machine-Learning/MML/5. Diagonalization of Matrices/5.1. Eigenvectors and Eigenvalues/Source/5.1.4. The Characteristic Equation of a Matrix
77,1977,MML.5.1.5,Calculating the Eigenvectors of a 3x3 Matrix With Distinct Eigenvalues,vault/MA/Mathematical-Methods-for-Machine-Learning/MML/5. Diagonalization of Matrices/5.1. Eigenvectors and Eigenvalues/Lessons/5.1.5. Calculating the Eigenvectors of a 3x3 Matrix With Distinct Eigenvalues.md,vault/MA/Mathematical-Methods-for-Machine-Learning/MML/5. Diagonalization of Matrices/5.1. Eigenvectors and Eigenvalues/Source/5.1.5. Calculating the Eigenvectors of a 3x3 Matrix With Distinct Eigenvalues
78,1965,MML.5.1.6,Calculating the Eigenvectors of a 3x3 Matrix in the General Case,vault/MA/Mathematical-Methods-for-Machine-Learning/MML/5. Diagonalization of Matrices/5.1. Eigenvectors and Eigenvalues/Lessons/5.1.6. Calculating the Eigenvectors of a 3x3 Matrix in the General Case.md,vault/MA/Mathematical-Methods-for-Machine-Learning/MML/5. Diagonalization of Matrices/5.1. Eigenvectors and Eigenvalues/Source/5.1.6. Calculating the Eigenvectors of a 3x3 Matrix in the General Case
77,1968,MML.5.2.1,Diagonalizing a 2x2 Matrix,vault/MA/Mathematical-Methods-for-Machine-Learning/MML/5. Diagonalization of Matrices/5.2. Diagonalization/Lessons/5.2.1. Diagonalizing a 2x2 Matrix.md,vault/MA/Mathematical-Methods-for-Machine-Learning/MML/5. Diagonalization of Matrices/5.2. Diagonalization/Source/5.2.1. Diagonalizing a 2x2 Matrix
78,1969,MML.5.2.2,Properties of Diagonalization,vault/MA/Mathematical-Methods-for-Machine-Learning/MML/5. Diagonalization of Matrices/5.2. Diagonalization/Lessons/5.2.2. Properties of Diagonalization.md,vault/MA/Mathematical-Methods-for-Machine-Learning/MML/5. Diagonalization of Matrices/5.2. Diagonalization/Source/5.2.2. Properties of Diagonalization
78,1970,MML.5.2.3,Diagonalizing a 3x3 Matrix With Distinct Eigenvalues,vault/MA/Mathematical-Methods-for-Machine-Learning/MML/5. Diagonalization of Matrices/5.2. Diagonalization/Lessons/5.2.3. Diagonalizing a 3x3 Matrix With Distinct Eigenvalues.md,vault/MA/Mathematical-Methods-for-Machine-Learning/MML/5. Diagonalization of Matrices/5.2. Diagonalization/Source/5.2.3. Diagonalizing a 3x3 Matrix With Distinct Eigenvalues
79,1971,MML.5.2.4,Diagonalizing a 3x3 Matrix in the General Case,vault/MA/Mathematical-Methods-for-Machine-Learning/MML/5. Diagonalization of Matrices/5.2. Diagonalization/Lessons/5.2.4. Diagonalizing a 3x3 Matrix in the General Case.md,vault/MA/Mathematical-Methods-for-Machine-Learning/MML/5. Diagonalization of Matrices/5.2. Diagonalization/Source/5.2.4. Diagonalizing a 3x3 Matrix in the General Case
76,3118,MML.5.2.5,Symmetric Matrices,vault/MA/Mathematical-Methods-for-Machine-Learning/MML/5. Diagonalization of Matrices/5.2. Diagonalization/Lessons/5.2.5. Symmetric Matrices.md,vault/MA/Mathematical-Methods-for-Machine-Learning/MML/5. Diagonalization of Matrices/5.2. Diagonalization/Source/5.2.5. Symmetric Matrices
79,3335,MML.5.2.6,Diagonalization of 2x2 Symmetric Matrices,vault/MA/Mathematical-Methods-for-Machine-Learning/MML/5. Diagonalization of Matrices/5.2. Diagonalization/Lessons/5.2.6. Diagonalization of 2x2 Symmetric Matrices.md,vault/MA/Mathematical-Methods-for-Machine-Learning/MML/5. Diagonalization of Matrices/5.2. Diagonalization/Source/5.2.6. Diagonalization of 2x2 Symmetric Matrices
80,3119,MML.5.2.7,Diagonalization of 3x3 Symmetric Matrices,vault/MA/Mathematical-Methods-for-Machine-Learning/MML/5. Diagonalization of Matrices/5.2. Diagonalization/Lessons/5.2.7. Diagonalization of 3x3 Symmetric Matrices.md,vault/MA/Mathematical-Methods-for-Machine-Learning/MML/5. Diagonalization of Matrices/5.2. Diagonalization/Source/5.2.7. Diagonalization of 3x3 Symmetric Matrices
68,2094,MML.6.1.1,The Dot Product in N-Dimensional Euclidean Space,vault/MA/Mathematical-Methods-for-Machine-Learning/MML/6. Orthogonality & Projections/6.1. Inner Products/Lessons/6.1.1. The Dot Product in N-Dimensional Euclidean Space.md,vault/MA/Mathematical-Methods-for-Machine-Learning/MML/6. Orthogonality & Projections/6.1. Inner Products/Source/6.1.1. The Dot Product in N-Dimensional Euclidean Space
69,2095,MML.6.1.2,The Norm of a Vector in N-Dimensional Euclidean Space,vault/MA/Mathematical-Methods-for-Machine-Learning/MML/6. Orthogonality & Projections/6.1. Inner Products/Lessons/6.1.2. The Norm of a Vector in N-Dimensional Euclidean Space.md,vault/MA/Mathematical-Methods-for-Machine-Learning/MML/6. Orthogonality & Projections/6.1. Inner Products/Source/6.1.2. The Norm of a Vector in N-Dimensional Euclidean Space
72,2915,MML.6.1.3,"Euclidean, Manhattan, and Minkowski Distance","vault/MA/Mathematical-Methods-for-Machine-Learning/MML/6. Orthogonality & Projections/6.1. Inner Products/Lessons/6.1.3. Euclidean, Manhattan, and Minkowski Distance.md","vault/MA/Mathematical-Methods-for-Machine-Learning/MML/6. Orthogonality & Projections/6.1. Inner Products/Source/6.1.3. Euclidean, Manhattan, and Minkowski Distance"
67,1906,MML.6.1.4,Introduction to Abstract Vector Spaces,vault/MA/Mathematical-Methods-for-Machine-Learning/MML/6. Orthogonality & Projections/6.1. Inner Products/Lessons/6.1.4. Introduction to Abstract Vector Spaces.md,vault/MA/Mathematical-Methods-for-Machine-Learning/MML/6. Orthogonality & Projections/6.1. Inner Products/Source/6.1.4. Introduction to Abstract Vector Spaces
68,3835,MML.6.1.5,Defining Abstract Vector Spaces,vault/MA/Mathematical-Methods-for-Machine-Learning/MML/6. Orthogonality & Projections/6.1. Inner Products/Lessons/6.1.5. Defining Abstract Vector Spaces.md,vault/MA/Mathematical-Methods-for-Machine-Learning/MML/6. Orthogonality & Projections/6.1. Inner Products/Source/6.1.5. Defining Abstract Vector Spaces
73,2096,MML.6.1.6,Inner Product Spaces,vault/MA/Mathematical-Methods-for-Machine-Learning/MML/6. Orthogonality & Projections/6.1. Inner Products/Lessons/6.1.6. Inner Product Spaces.md,vault/MA/Mathematical-Methods-for-Machine-Learning/MML/6. Orthogonality & Projections/6.1. Inner Products/Source/6.1.6. Inner Product Spaces
70,2099,MML.6.2.1,Orthogonal Vectors in Euclidean Spaces,vault/MA/Mathematical-Methods-for-Machine-Learning/MML/6. Orthogonality & Projections/6.2. Orthogonality/Lessons/6.2.1. Orthogonal Vectors in Euclidean Spaces.md,vault/MA/Mathematical-Methods-for-Machine-Learning/MML/6. Orthogonality & Projections/6.2. Orthogonality/Source/6.2.1. Orthogonal Vectors in Euclidean Spaces
70,2101,MML.6.2.2,The Cauchy-Schwarz Inequality and the Angle Between Two Vectors,vault/MA/Mathematical-Methods-for-Machine-Learning/MML/6. Orthogonality & Projections/6.2. Orthogonality/Lessons/6.2.2. The Cauchy-Schwarz Inequality and the Angle Between Two Vectors.md,vault/MA/Mathematical-Methods-for-Machine-Learning/MML/6. Orthogonality & Projections/6.2. Orthogonality/Source/6.2.2. The Cauchy-Schwarz Inequality and the Angle Between Two Vectors
71,2102,MML.6.2.3,Orthogonal Complements,vault/MA/Mathematical-Methods-for-Machine-Learning/MML/6. Orthogonality & Projections/6.2. Orthogonality/Lessons/6.2.3. Orthogonal Complements.md,vault/MA/Mathematical-Methods-for-Machine-Learning/MML/6. Orthogonality & Projections/6.2. Orthogonality/Source/6.2.3. Orthogonal Complements
72,2103,MML.6.2.4,Orthogonal Sets in Euclidean Spaces,vault/MA/Mathematical-Methods-for-Machine-Learning/MML/6. Orthogonality & Projections/6.2. Orthogonality/Lessons/6.2.4. Orthogonal Sets in Euclidean Spaces.md,vault/MA/Mathematical-Methods-for-Machine-Learning/MML/6. Orthogonality & Projections/6.2. Orthogonality/Source/6.2.4. Orthogonal Sets in Euclidean Spaces
77,2105,MML.6.2.5,Orthogonal Matrices,vault/MA/Mathematical-Methods-for-Machine-Learning/MML/6. Orthogonality & Projections/6.2. Orthogonality/Lessons/6.2.5. Orthogonal Matrices.md,vault/MA/Mathematical-Methods-for-Machine-Learning/MML/6. Orthogonality & Projections/6.2. Orthogonality/Source/6.2.5. Orthogonal Matrices
78,4319,MML.6.2.6,Orthogonal Linear Transformations,vault/MA/Mathematical-Methods-for-Machine-Learning/MML/6. Orthogonality & Projections/6.2. Orthogonality/Lessons/6.2.6. Orthogonal Linear Transformations.md,vault/MA/Mathematical-Methods-for-Machine-Learning/MML/6. Orthogonality & Projections/6.2. Orthogonality/Source/6.2.6. Orthogonal Linear Transformations
72,2122,MML.6.3.1,Projecting Vectors Onto One-Dimensional Subspaces,vault/MA/Mathematical-Methods-for-Machine-Learning/MML/6. Orthogonality & Projections/6.3. Orthogonal Projections/Lessons/6.3.1. Projecting Vectors Onto One-Dimensional Subspaces.md,vault/MA/Mathematical-Methods-for-Machine-Learning/MML/6. Orthogonality & Projections/6.3. Orthogonal Projections/Source/6.3.1. Projecting Vectors Onto One-Dimensional Subspaces
73,2825,MML.6.3.2,The Components of a Vector with Respect to an Orthogonal or Orthonormal Basis,vault/MA/Mathematical-Methods-for-Machine-Learning/MML/6. Orthogonality & Projections/6.3. Orthogonal Projections/Lessons/6.3.2. The Components of a Vector with Respect to an Orthogonal or Orthonormal Basis.md,vault/MA/Mathematical-Methods-for-Machine-Learning/MML/6. Orthogonality & Projections/6.3. Orthogonal Projections/Source/6.3.2. The Components of a Vector with Respect to an Orthogonal or Orthonormal Basis
74,2123,MML.6.3.3,Projecting Vectors Onto Subspaces in Euclidean Spaces (Orthogonal Bases),vault/MA/Mathematical-Methods-for-Machine-Learning/MML/6. Orthogonality & Projections/6.3. Orthogonal Projections/Lessons/6.3.3. Projecting Vectors Onto Subspaces in Euclidean Spaces (Orthogonal Bases).md,vault/MA/Mathematical-Methods-for-Machine-Learning/MML/6. Orthogonality & Projections/6.3. Orthogonal Projections/Source/6.3.3. Projecting Vectors Onto Subspaces in Euclidean Spaces (Orthogonal Bases)
75,2124,MML.6.3.4,Projecting Vectors Onto Subspaces in Euclidean Spaces (Arbitrary Bases),vault/MA/Mathematical-Methods-for-Machine-Learning/MML/6. Orthogonality & Projections/6.3. Orthogonal Projections/Lessons/6.3.4. Projecting Vectors Onto Subspaces in Euclidean Spaces (Arbitrary Bases).md,vault/MA/Mathematical-Methods-for-Machine-Learning/MML/6. Orthogonality & Projections/6.3. Orthogonal Projections/Source/6.3.4. Projecting Vectors Onto Subspaces in Euclidean Spaces (Arbitrary Bases)
76,3818,MML.6.3.5,Projecting Vectors Onto Subspaces in Euclidean Spaces (Arbitrary Bases): Applications,vault/MA/Mathematical-Methods-for-Machine-Learning/MML/6. Orthogonality & Projections/6.3. Orthogonal Projections/Lessons/6.3.5. Projecting Vectors Onto Subspaces in Euclidean Spaces (Arbitrary Bases)- Applications.md,vault/MA/Mathematical-Methods-for-Machine-Learning/MML/6. Orthogonality & Projections/6.3. Orthogonal Projections/Source/6.3.5. Projecting Vectors Onto Subspaces in Euclidean Spaces (Arbitrary Bases)- Applications
73,2127,MML.6.3.6,The Gram-Schmidt Process for Two Vectors,vault/MA/Mathematical-Methods-for-Machine-Learning/MML/6. Orthogonality & Projections/6.3. Orthogonal Projections/Lessons/6.3.6. The Gram-Schmidt Process for Two Vectors.md,vault/MA/Mathematical-Methods-for-Machine-Learning/MML/6. Orthogonality & Projections/6.3. Orthogonal Projections/Source/6.3.6. The Gram-Schmidt Process for Two Vectors
65,3121,MML.7.1.1,Bilinear Forms,vault/MA/Mathematical-Methods-for-Machine-Learning/MML/7. Singular Value Decomposition/7.1. Quadratic Forms/Lessons/7.1.1. Bilinear Forms.md,vault/MA/Mathematical-Methods-for-Machine-Learning/MML/7. Singular Value Decomposition/7.1. Quadratic Forms/Source/7.1.1. Bilinear Forms
77,3123,MML.7.1.2,Quadratic Forms,vault/MA/Mathematical-Methods-for-Machine-Learning/MML/7. Singular Value Decomposition/7.1. Quadratic Forms/Lessons/7.1.2. Quadratic Forms.md,vault/MA/Mathematical-Methods-for-Machine-Learning/MML/7. Singular Value Decomposition/7.1. Quadratic Forms/Source/7.1.2. Quadratic Forms
78,3122,MML.7.1.3,Change of Variables in Quadratic Forms,vault/MA/Mathematical-Methods-for-Machine-Learning/MML/7. Singular Value Decomposition/7.1. Quadratic Forms/Lessons/7.1.3. Change of Variables in Quadratic Forms.md,vault/MA/Mathematical-Methods-for-Machine-Learning/MML/7. Singular Value Decomposition/7.1. Quadratic Forms/Source/7.1.3. Change of Variables in Quadratic Forms
78,3127,MML.7.1.4,Positive-Definite and Negative-Definite Quadratic Forms,vault/MA/Mathematical-Methods-for-Machine-Learning/MML/7. Singular Value Decomposition/7.1. Quadratic Forms/Lessons/7.1.4. Positive-Definite and Negative-Definite Quadratic Forms.md,vault/MA/Mathematical-Methods-for-Machine-Learning/MML/7. Singular Value Decomposition/7.1. Quadratic Forms/Source/7.1.4. Positive-Definite and Negative-Definite Quadratic Forms
78,3171,MML.7.1.5,Constrained Optimization of Quadratic Forms,vault/MA/Mathematical-Methods-for-Machine-Learning/MML/7. Singular Value Decomposition/7.1. Quadratic Forms/Lessons/7.1.5. Constrained Optimization of Quadratic Forms.md,vault/MA/Mathematical-Methods-for-Machine-Learning/MML/7. Singular Value Decomposition/7.1. Quadratic Forms/Source/7.1.5. Constrained Optimization of Quadratic Forms
81,4238,MML.7.1.6,Constrained Optimization of Quadratic Forms: Determining Where Extrema are Attained,vault/MA/Mathematical-Methods-for-Machine-Learning/MML/7. Singular Value Decomposition/7.1. Quadratic Forms/Lessons/7.1.6. Constrained Optimization of Quadratic Forms- Determining Where Extrema are Attained.md,vault/MA/Mathematical-Methods-for-Machine-Learning/MML/7. Singular Value Decomposition/7.1. Quadratic Forms/Source/7.1.6. Constrained Optimization of Quadratic Forms- Determining Where Extrema are Attained
82,3131,MML.7.2.1,The Singular Values of a Matrix,vault/MA/Mathematical-Methods-for-Machine-Learning/MML/7. Singular Value Decomposition/7.2. Singular Value Decomposition/Lessons/7.2.1. The Singular Values of a Matrix.md,vault/MA/Mathematical-Methods-for-Machine-Learning/MML/7. Singular Value Decomposition/7.2. Singular Value Decomposition/Source/7.2.1. The Singular Values of a Matrix
83,3819,MML.7.2.2,Computing the Singular Values of a Matrix,vault/MA/Mathematical-Methods-for-Machine-Learning/MML/7. Singular Value Decomposition/7.2. Singular Value Decomposition/Lessons/7.2.2. Computing the Singular Values of a Matrix.md,vault/MA/Mathematical-Methods-for-Machine-Learning/MML/7. Singular Value Decomposition/7.2. Singular Value Decomposition/Source/7.2.2. Computing the Singular Values of a Matrix
84,3132,MML.7.2.3,Singular Value Decomposition of 2x2 Matrices,vault/MA/Mathematical-Methods-for-Machine-Learning/MML/7. Singular Value Decomposition/7.2. Singular Value Decomposition/Lessons/7.2.3. Singular Value Decomposition of 2x2 Matrices.md,vault/MA/Mathematical-Methods-for-Machine-Learning/MML/7. Singular Value Decomposition/7.2. Singular Value Decomposition/Source/7.2.3. Singular Value Decomposition of 2x2 Matrices
85,3278,MML.7.2.4,Singular Value Decomposition of 2x2 Matrices With Zero or Repeated Eigenvalues,vault/MA/Mathematical-Methods-for-Machine-Learning/MML/7. Singular Value Decomposition/7.2. Singular Value Decomposition/Lessons/7.2.4. Singular Value Decomposition of 2x2 Matrices With Zero or Repeated Eigenvalues.md,vault/MA/Mathematical-Methods-for-Machine-Learning/MML/7. Singular Value Decomposition/7.2. Singular Value Decomposition/Source/7.2.4. Singular Value Decomposition of 2x2 Matrices With Zero or Repeated Eigenvalues
86,3133,MML.7.2.5,Singular Value Decomposition of Larger Matrices,vault/MA/Mathematical-Methods-for-Machine-Learning/MML/7. Singular Value Decomposition/7.2. Singular Value Decomposition/Lessons/7.2.5. Singular Value Decomposition of Larger Matrices.md,vault/MA/Mathematical-Methods-for-Machine-Learning/MML/7. Singular Value Decomposition/7.2. Singular Value Decomposition/Source/7.2.5. Singular Value Decomposition of Larger Matrices
