role,layer,course,topic-id,topic-number,topic-name,md-path,src-path,local-md-path,local-src-path,assignment
lesson,114,MTH-212,212-M2-043,M2.43,Choosing the Rotation Axis After an Off-Center Collision,212/M2/2026-07-15-HW-4/Lessons/Problem-7.md,,212/M2/2026-07-15-HW-4/Lessons/Problem-7.md,,M2/2026-07-15-HW-4
lesson,115,MTH-212,212-M2-044,M2.44,Conservation Tests for an Off-Center Sticking Collision,212/M2/2026-07-15-HW-4/Lessons/Problem-8.md,,212/M2/2026-07-15-HW-4/Lessons/Problem-8.md,,M2/2026-07-15-HW-4
lesson,116,MTH-212,212-M2-045,M2.45,Moment of Inertia of a Rod–Ball Composite,212/M2/2026-07-15-HW-4/Lessons/Problem-9.md,,212/M2/2026-07-15-HW-4/Lessons/Problem-9.md,,M2/2026-07-15-HW-4
lesson,117,MTH-212,212-M2-046,M2.46,Finding a Two-Object Center of Mass in the Plane,212/M2/2026-07-15-HW-4/Lessons/Problem-10.md,,212/M2/2026-07-15-HW-4/Lessons/Problem-10.md,,M2/2026-07-15-HW-4
lesson,118,MTH-212,212-M2-047,M2.47,Shifting Moment of Inertia to the Center-of-Mass Axis,212/M2/2026-07-15-HW-4/Lessons/Problem-11.md,,212/M2/2026-07-15-HW-4/Lessons/Problem-11.md,,M2/2026-07-15-HW-4
lesson,119,MTH-212,212-M2-048,M2.48,Angular Momentum About a Combined Center of Mass,212/M2/2026-07-15-HW-4/Lessons/Problem-12.md,,212/M2/2026-07-15-HW-4/Lessons/Problem-12.md,,M2/2026-07-15-HW-4
lesson,120,MTH-212,212-M2-049,M2.49,Finding Angular Speed from Angular Momentum,212/M2/2026-07-15-HW-4/Lessons/Problem-13.md,,212/M2/2026-07-15-HW-4/Lessons/Problem-13.md,,M2/2026-07-15-HW-4
lesson,121,MTH-212,212-M3-001,M3.01,Scaling Force With an Inverse-Square Law,212/M3/2026-07-15-M3-1/Lessons/Problem-1.md,,212/M3/2026-07-15-M3-1/Lessons/Problem-1.md,,M3/2026-07-15-M3-1
lesson,122,MTH-212,212-M3-002,M3.02,Gravity at Altitude as a Fraction of Surface Gravity,212/M3/2026-07-15-M3-1/Lessons/Problem-2.md,,212/M3/2026-07-15-M3-1/Lessons/Problem-2.md,,M3/2026-07-15-M3-1
lesson,123,MTH-212,212-M3-003,M3.03,Finding a Geostationary Satellite's Altitude,212/M3/2026-07-15-M3-1/Lessons/Problem-3.md,,212/M3/2026-07-15-M3-1/Lessons/Problem-3.md,,M3/2026-07-15-M3-1
lesson,124,MTH-212,212-M3-004,M3.04,Finding Orbital Distance From Orbital Period,212/M3/2026-07-15-M3-1/Lessons/Problem-4.md,,212/M3/2026-07-15-M3-1/Lessons/Problem-4.md,,M3/2026-07-15-M3-1
lesson,125,MTH-212,212-M3-005,M3.05,Finding Orbital Distance From Orbital Period,212/M3/2026-07-16-M3-2/Lessons/Problem-1.md,,212/M3/2026-07-16-M3-2/Lessons/Problem-1.md,,M3/2026-07-16-M3-2
lesson,126,MTH-212,212-M3-006,M3.06,Finding a Two-Body Center of Mass as a Fraction of Separation,212/M3/2026-07-16-M3-2/Lessons/Problem-2.md,,212/M3/2026-07-16-M3-2/Lessons/Problem-2.md,,M3/2026-07-16-M3-2
lesson,127,MTH-212,212-M3-007,M3.07,Finding the Orbital Period of a Binary Star System,212/M3/2026-07-16-M3-2/Lessons/Problem-3.md,,212/M3/2026-07-16-M3-2/Lessons/Problem-3.md,,M3/2026-07-16-M3-2
lesson,128,MTH-212,212-M3-008,M3.08,Combining Equal Gravitational Forces in an Equilateral Triangle,212/M3/2026-07-16-M3-2/Lessons/Problem-4.md,,212/M3/2026-07-16-M3-2/Lessons/Problem-4.md,,M3/2026-07-16-M3-2
lesson,129,MTH-212,212-M3-009,M3.09,Finding the Speed in a Three-Mass Equilateral Orbit,212/M3/2026-07-16-M3-2/Lessons/Problem-5.md,,212/M3/2026-07-16-M3-2/Lessons/Problem-5.md,,M3/2026-07-16-M3-2
lesson,130,MTH-212,212-M3-010,M3.10,Total Mechanical Energy of a Three-Body Orbit,212/M3/2026-07-16-M3-2/Lessons/Problem-6.md,,212/M3/2026-07-16-M3-2/Lessons/Problem-6.md,,M3/2026-07-16-M3-2
lesson,131,MTH-212,212-M3-011,M3.11,Testing Statements About Gravity and Orbits,212/M3/2026-07-17-HW-5/Lessons/Problem-1.md,,212/M3/2026-07-17-HW-5/Lessons/Problem-1.md,,M3/2026-07-17-HW-5
lesson,132,MTH-212,212-M3-012,M3.12,Balancing Opposing Inverse-Square Forces,212/M3/2026-07-17-HW-5/Lessons/Problem-2.md,,212/M3/2026-07-17-HW-5/Lessons/Problem-2.md,,M3/2026-07-17-HW-5
lesson,133,MTH-212,212-M3-013,M3.13,Net Gravitational Force from a Right-Triangle Arrangement,212/M3/2026-07-17-HW-5/Lessons/Problem-3.md,,212/M3/2026-07-17-HW-5/Lessons/Problem-3.md,,M3/2026-07-17-HW-5
lesson,134,MTH-212,212-M3-014,M3.14,Scaling Surface Gravity With Mass and Radius,212/M3/2026-07-17-HW-5/Lessons/Problem-4.md,,212/M3/2026-07-17-HW-5/Lessons/Problem-4.md,,M3/2026-07-17-HW-5
lesson,135,MTH-212,212-M3-015,M3.15,Scaling Orbital Period with Orbital Radius,212/M3/2026-07-17-HW-5/Lessons/Problem-5.md,,212/M3/2026-07-17-HW-5/Lessons/Problem-5.md,,M3/2026-07-17-HW-5
lesson,136,MTH-212,212-M3-016,M3.16,Scaling Kinetic Energy in a Circular Orbit,212/M3/2026-07-17-HW-5/Lessons/Problem-6.md,,212/M3/2026-07-17-HW-5/Lessons/Problem-6.md,,M3/2026-07-17-HW-5
lesson,137,MTH-212,212-M3-017,M3.17,Comparing Orbital Speeds at the Apsides,212/M3/2026-07-17-HW-5/Lessons/Problem-7.md,,212/M3/2026-07-17-HW-5/Lessons/Problem-7.md,,M3/2026-07-17-HW-5
lesson,138,MTH-212,212-M3-018,M3.18,Gravitational Potential Energy of a Three-Body System,212/M3/2026-07-17-HW-5/Lessons/Problem-8.md,,212/M3/2026-07-17-HW-5/Lessons/Problem-8.md,,M3/2026-07-17-HW-5
lesson,139,MTH-212,212-M3-019,M3.19,Comparing Angular Momentum at Equal Angular Speed,212/M3/2026-07-19-PQ-2/Lessons/Problem-1.md,,212/M3/2026-07-19-PQ-2/Lessons/Problem-1.md,,M3/2026-07-19-PQ-2
lesson,140,MTH-212,212-M3-020,M3.20,Comparing Translational and Rotational Kinetic Energy in Rolling,212/M3/2026-07-19-PQ-2/Lessons/Problem-2.md,,212/M3/2026-07-19-PQ-2/Lessons/Problem-2.md,,M3/2026-07-19-PQ-2
lesson,141,MTH-212,212-M3-021,M3.21,Comparing Descent Times with a Rotating Flywheel,212/M3/2026-07-19-PQ-2/Lessons/Problem-3.md,,212/M3/2026-07-19-PQ-2/Lessons/Problem-3.md,,M3/2026-07-19-PQ-2
lesson,142,MTH-212,212-M3-022,M3.22,Finding the Tipping Threshold With Torque Balance,212/M3/2026-07-19-PQ-2/Lessons/Problem-4.md,,212/M3/2026-07-19-PQ-2/Lessons/Problem-4.md,,M3/2026-07-19-PQ-2
lesson,143,MTH-212,212-M3-023,M3.23,Four Stars Orbiting at the Corners of a Square,212/M3/2026-07-19-PQ-2/Lessons/Problem-5.md,,212/M3/2026-07-19-PQ-2/Lessons/Problem-5.md,,M3/2026-07-19-PQ-2
lesson,144,MTH-212,212-M3-024,M3.24,Locate a System's Center of Mass,212/M3/2026-07-20-Q-2/Lessons/Group-1-Center-of-Mass-and-Density.md,,212/M3/2026-07-20-Q-2/Lessons/Group-1-Center-of-Mass-and-Density.md,,M3/2026-07-20-Q-2
lesson,145,MTH-212,212-M3-025,M3.25,Build the Moment of Inertia About a Chosen Axis,212/M3/2026-07-20-Q-2/Lessons/Group-2-Moment-of-Inertia.md,,212/M3/2026-07-20-Q-2/Lessons/Group-2-Moment-of-Inertia.md,,M3/2026-07-20-Q-2
lesson,146,MTH-212,212-M3-026,M3.26,Turn Applied Forces into Angular Acceleration,212/M3/2026-07-20-Q-2/Lessons/Group-3-Torque-and-Rotational-Dynamics.md,,212/M3/2026-07-20-Q-2/Lessons/Group-3-Torque-and-Rotational-Dynamics.md,,M3/2026-07-20-Q-2
lesson,147,MTH-212,212-M3-027,M3.27,Solve Coupled Equilibrium and Massive-Pulley Systems,212/M3/2026-07-20-Q-2/Lessons/Group-4-Equilibrium-and-Massive-Pulleys.md,,212/M3/2026-07-20-Q-2/Lessons/Group-4-Equilibrium-and-Massive-Pulleys.md,,M3/2026-07-20-Q-2
lesson,148,MTH-212,212-M3-028,M3.28,Connect Rolling Motion to Angular-Momentum Conservation,212/M3/2026-07-20-Q-2/Lessons/Group-5-Rolling-and-Angular-Momentum.md,,212/M3/2026-07-20-Q-2/Lessons/Group-5-Rolling-and-Angular-Momentum.md,,M3/2026-07-20-Q-2
lesson,149,MTH-212,212-M3-029,M3.29,Ranking Forces in a Massive-Pulley Atwood Machine,212/M3/2026-07-20-Q-2/Lessons/Problem-1.md,,212/M3/2026-07-20-Q-2/Lessons/Problem-1.md,,M3/2026-07-20-Q-2
lesson,150,MTH-212,212-M3-030,M3.30,Comparing the Speeds of Rolling Objects,212/M3/2026-07-20-Q-2/Lessons/Problem-2.md,,212/M3/2026-07-20-Q-2/Lessons/Problem-2.md,,M3/2026-07-20-Q-2
lesson,151,MTH-212,212-M3-031,M3.31,Total Gravitational Potential Energy: Sum Every Pair Once,212/M3/2026-07-20-Q-2/Lessons/Problem-3.md,,212/M3/2026-07-20-Q-2/Lessons/Problem-3.md,,M3/2026-07-20-Q-2
lesson,152,MTH-212,212-M3-032,M3.32,From Composite Center of Mass to Tangential Speed,212/M3/2026-07-20-Q-2/Lessons/Problem-4.md,,212/M3/2026-07-20-Q-2/Lessons/Problem-4.md,,M3/2026-07-20-Q-2
lesson,153,MTH-212,212-M3-033,M3.33,Solving Circular Binary-Star Systems from Their Separation,212/M3/2026-07-20-Q-2/Lessons/Problem-5.md,,212/M3/2026-07-20-Q-2/Lessons/Problem-5.md,,M3/2026-07-20-Q-2
lesson,154,MTH-212,212-M4-001,M4.01,Finding Maximum Speed From a Cosine Position Function,212/M4/2026-07-21-M4-1/Lessons/Problem-1.md,,212/M4/2026-07-21-M4-1/Lessons/Problem-1.md,,M4/2026-07-21-M4-1
lesson,155,MTH-212,212-M4-002,M4.02,Reading Amplitude From a Position–Time Graph,212/M4/2026-07-21-M4-1/Lessons/Problem-2.md,,212/M4/2026-07-21-M4-1/Lessons/Problem-2.md,,M4/2026-07-21-M4-1
lesson,156,MTH-212,212-M4-003,M4.03,Reading an Oscillation Period From a Position-Time Graph,212/M4/2026-07-21-M4-1/Lessons/Problem-3.md,,212/M4/2026-07-21-M4-1/Lessons/Problem-3.md,,M4/2026-07-21-M4-1
lesson,157,MTH-212,212-M4-004,M4.04,Finding Frequency From a Position–Time Graph,212/M4/2026-07-21-M4-1/Lessons/Problem-4.md,,212/M4/2026-07-21-M4-1/Lessons/Problem-4.md,,M4/2026-07-21-M4-1
lesson,158,MTH-212,212-M4-005,M4.05,Finding Angular Frequency From an Oscillation Graph,212/M4/2026-07-21-M4-1/Lessons/Problem-5.md,,212/M4/2026-07-21-M4-1/Lessons/Problem-5.md,,M4/2026-07-21-M4-1
lesson,159,MTH-212,212-M4-006,M4.06,Finding Maximum SHM Speed From a Position-Time Graph,212/M4/2026-07-21-M4-1/Lessons/Problem-6.md,,212/M4/2026-07-21-M4-1/Lessons/Problem-6.md,,M4/2026-07-21-M4-1
lesson,160,MTH-212,212-M4-007,M4.07,Finding SHM Displacement From Release Data,212/M4/2026-07-21-M4-1/Lessons/Problem-7.md,,212/M4/2026-07-21-M4-1/Lessons/Problem-7.md,,M4/2026-07-21-M4-1
lesson,161,MTH-212,212-M4-008,M4.08,Finding Instantaneous SHM Velocity From Cycle Data,212/M4/2026-07-21-M4-1/Lessons/Problem-8.md,,212/M4/2026-07-21-M4-1/Lessons/Problem-8.md,,M4/2026-07-21-M4-1
lesson,162,MTH-212,212-M4-009,M4.09,Finding Maximum Speed in a Spring Oscillation,212/M4/2026-07-21-M4-1/Lessons/Problem-9.md,,212/M4/2026-07-21-M4-1/Lessons/Problem-9.md,,M4/2026-07-21-M4-1
lesson,163,MTH-212,212-M4-010,M4.10,Comparing Pendulum Periods When Bob Mass Changes,212/M4/2026-07-22-M4-2/Lessons/Problem-1.md,,212/M4/2026-07-22-M4-2/Lessons/Problem-1.md,,M4/2026-07-22-M4-2
lesson,164,MTH-212,212-M4-011,M4.11,Calculating the Frequency of a Simple Pendulum,212/M4/2026-07-22-M4-2/Lessons/Problem-2.md,,212/M4/2026-07-22-M4-2/Lessons/Problem-2.md,,M4/2026-07-22-M4-2
lesson,165,MTH-212,212-M4-012,M4.12,Period of a Uniform Rod as a Physical Pendulum,212/M4/2026-07-22-M4-2/Lessons/Problem-3.md,,212/M4/2026-07-22-M4-2/Lessons/Problem-3.md,,M4/2026-07-22-M4-2
lesson,166,MTH-212,212-M4-013,M4.13,Finding the Period of a Uniform Rod About an Offset Pivot,212/M4/2026-07-22-M4-2/Lessons/Problem-4.md,,212/M4/2026-07-22-M4-2/Lessons/Problem-4.md,,M4/2026-07-22-M4-2
lesson,167,MTH-212,212-M4-014,M4.14,Period of a Rod-and-Point-Mass Pendulum,212/M4/2026-07-22-M4-2/Lessons/Problem-5.md,,212/M4/2026-07-22-M4-2/Lessons/Problem-5.md,,M4/2026-07-22-M4-2
lesson,168,MTH-212,212-M4-015,M4.15,Finding the Period of a Rod–Disk Physical Pendulum,212/M4/2026-07-22-M4-2/Lessons/Problem-6.md,,212/M4/2026-07-22-M4-2/Lessons/Problem-6.md,,M4/2026-07-22-M4-2
lesson,169,MTH-212,212-M4-016,M4.16,Amplitude and the Period of a Spring Oscillator,212/M4/2026-07-23-HW-6/Lessons/Problem-1.md,,212/M4/2026-07-23-HW-6/Lessons/Problem-1.md,,M4/2026-07-23-HW-6
lesson,170,MTH-212,212-M4-017,M4.17,Scaling Maximum Kinetic Energy with Amplitude,212/M4/2026-07-23-HW-6/Lessons/Problem-2.md,,212/M4/2026-07-23-HW-6/Lessons/Problem-2.md,,M4/2026-07-23-HW-6
lesson,171,MTH-212,212-M4-018,M4.18,Choosing an SHM Cosine Equation from a Position–Time Graph,212/M4/2026-07-23-HW-6/Lessons/Problem-3.md,,212/M4/2026-07-23-HW-6/Lessons/Problem-3.md,,M4/2026-07-23-HW-6
lesson,172,MTH-212,212-M4-019,M4.19,Maximum Kinetic Energy from an SHM Position–Time Graph,212/M4/2026-07-23-HW-6/Lessons/Problem-4.md,,212/M4/2026-07-23-HW-6/Lessons/Problem-4.md,,M4/2026-07-23-HW-6
lesson,173,MTH-212,212-M4-020,M4.20,Ranking Acceleration Magnitudes from an SHM Position Graph,212/M4/2026-07-23-HW-6/Lessons/Problem-5.md,,212/M4/2026-07-23-HW-6/Lessons/Problem-5.md,,M4/2026-07-23-HW-6
lesson,174,MTH-212,212-M4-021,M4.21,Period of an Oscillator Before Its Mass Changes,212/M4/2026-07-23-HW-6/Lessons/Problem-6.md,,212/M4/2026-07-23-HW-6/Lessons/Problem-6.md,,M4/2026-07-23-HW-6
lesson,175,MTH-212,212-M4-022,M4.22,Speed of a Spring Oscillator at a Given Position,212/M4/2026-07-23-HW-6/Lessons/Problem-7.md,,212/M4/2026-07-23-HW-6/Lessons/Problem-7.md,,M4/2026-07-23-HW-6
lesson,176,MTH-212,212-M4-023,M4.23,Speed Immediately After a Mass Sticks to a Moving Block,212/M4/2026-07-23-HW-6/Lessons/Problem-8.md,,212/M4/2026-07-23-HW-6/Lessons/Problem-8.md,,M4/2026-07-23-HW-6
lesson,177,MTH-212,212-M4-024,M4.24,Mechanical-Energy Change During a Sticking Collision,212/M4/2026-07-23-HW-6/Lessons/Problem-9.md,,212/M4/2026-07-23-HW-6/Lessons/Problem-9.md,,M4/2026-07-23-HW-6
lesson,178,MTH-212,212-M4-025,M4.25,Finding a New Spring-Oscillation Amplitude After an Energy Change,212/M4/2026-07-23-HW-6/Lessons/Problem-10.md,,212/M4/2026-07-23-HW-6/Lessons/Problem-10.md,,M4/2026-07-23-HW-6
lesson,179,MTH-212,212-M4-026,M4.26,Period After Mass Sticks to a Spring Oscillator,212/M4/2026-07-23-HW-6/Lessons/Problem-11.md,,212/M4/2026-07-23-HW-6/Lessons/Problem-11.md,,M4/2026-07-23-HW-6
lesson,180,MTH-212,212-M4-027,M4.27,Period of an Ideal Simple Pendulum,212/M4/2026-07-23-HW-6/Lessons/Problem-12.md,,212/M4/2026-07-23-HW-6/Lessons/Problem-12.md,,M4/2026-07-23-HW-6
lesson,181,MTH-212,212-M4-028,M4.28,Finding a Decay Constant from Period Counts,212/M4/2026-07-23-HW-6/Lessons/Problem-13.md,,212/M4/2026-07-23-HW-6/Lessons/Problem-13.md,,M4/2026-07-23-HW-6
lesson,182,MTH-212,212-M4-029,M4.29,Finding the Period of a Rod-and-Sphere Physical Pendulum,212/M4/2026-07-23-HW-6/Lessons/Problem-14.md,,212/M4/2026-07-23-HW-6/Lessons/Problem-14.md,,M4/2026-07-23-HW-6
lesson,183,MTH-212,212-M4-030,M4.30,Why a Pendulum Becomes Simple Harmonic Motion,212/M4/2026-07-22-M4-2/Lessons/pendulum-shm-small-angle-derivation.md,,212/M4/2026-07-22-M4-2/Lessons/pendulum-shm-small-angle-derivation.md,,M4/2026-07-22-M4-2
lesson,184,MTH-212,212-M5-001,M5.01,Reading Particle Motion From a Displacement-Time Graph,212/M5/2026-07-23-M5-1/Lessons/Problem-1.md,,212/M5/2026-07-23-M5-1/Lessons/Problem-1.md,,M5/2026-07-23-M5-1
lesson,185,MTH-212,212-M5-002,M5.02,Compare Frequencies on Identical Springs,212/M5/2026-07-23-M5-1/Lessons/Problem-2.md,,212/M5/2026-07-23-M5-1/Lessons/Problem-2.md,,M5/2026-07-23-M5-1
lesson,186,MTH-212,212-M5-003,M5.03,Identifying the Restoring Force of a Hanging Spring,212/M5/2026-07-23-M5-1/Lessons/Problem-3.md,,212/M5/2026-07-23-M5-1/Lessons/Problem-3.md,,M5/2026-07-23-M5-1
lesson,187,MTH-212,212-M5-004,M5.04,Identifying the Restoring Force in a Transverse String Wave,212/M5/2026-07-23-M5-1/Lessons/Problem-4.md,,212/M5/2026-07-23-M5-1/Lessons/Problem-4.md,,M5/2026-07-23-M5-1
lesson,188,MTH-212,212-M5-005,M5.05,Inferring Particle Motion From a Traveling-Wave Snapshot,212/M5/2026-07-23-M5-1/Lessons/Problem-5.md,,212/M5/2026-07-23-M5-1/Lessons/Problem-5.md,,M5/2026-07-23-M5-1
lesson,189,MTH-212,212-M5-006,M5.06,Finding Where a Wave Particle Moves Fastest,212/M5/2026-07-23-M5-1/Lessons/Problem-6.md,,212/M5/2026-07-23-M5-1/Lessons/Problem-6.md,,M5/2026-07-23-M5-1
lesson,190,MTH-212,212-M5-007,M5.07,Predicting Wave-Speed Changes From a Hanging Mass,212/M5/2026-07-23-M5-1/Lessons/Problem-7.md,,212/M5/2026-07-23-M5-1/Lessons/Problem-7.md,,M5/2026-07-23-M5-1
lesson,191,MTH-212,212-M5-008,M5.08,Finding Wave Speed on a String With a Hanging Mass,212/M5/2026-07-27-M5-2/Lessons/Problem-1.md,,212/M5/2026-07-27-M5-2/Lessons/Problem-1.md,,M5/2026-07-27-M5-2
lesson,192,MTH-212,212-M5-009,M5.09,Wave Speed in a Wire Tensioned by a Hanging Mass,212/M5/2026-07-27-M5-2/Lessons/Problem-2.md,,212/M5/2026-07-27-M5-2/Lessons/Problem-2.md,,M5/2026-07-27-M5-2
lesson,193,MTH-212,212-M5-010,M5.10,Maximum Transverse Particle Speed on a Tensioned Wire,212/M5/2026-07-27-M5-2/Lessons/Problem-3.md,,212/M5/2026-07-27-M5-2/Lessons/Problem-3.md,,M5/2026-07-27-M5-2
lesson,194,MTH-212,212-M5-011,M5.11,Locate a Listener on a Circular Wavefront,212/M5/2026-07-27-M5-2/Lessons/Problem-4.md,,212/M5/2026-07-27-M5-2/Lessons/Problem-4.md,,M5/2026-07-27-M5-2
lesson,195,MTH-212,212-M5-012,M5.12,Ranking Index of Refraction From Wavelength,212/M5/2026-07-27-M5-2/Lessons/Problem-5.md,,212/M5/2026-07-27-M5-2/Lessons/Problem-5.md,,M5/2026-07-27-M5-2
lesson,196,MTH-212,212-M5-013,M5.13,Counting Wavelengths Inside a Material,212/M5/2026-07-27-M5-2/Lessons/Problem-6.md,,212/M5/2026-07-27-M5-2/Lessons/Problem-6.md,,M5/2026-07-27-M5-2
lesson,197,MTH-212,212-M5-014,M5.14,Changing Frequency on the Same Taut String,212/M5/2026-07-28-HW-7/Lessons/Problem-1.md,,212/M5/2026-07-28-HW-7/Lessons/Problem-1.md,,M5/2026-07-28-HW-7
lesson,198,MTH-212,212-M5-015,M5.15,Wave Speed on a String Supporting a Hanging Mass,212/M5/2026-07-28-HW-7/Lessons/Problem-2.md,,212/M5/2026-07-28-HW-7/Lessons/Problem-2.md,,M5/2026-07-28-HW-7
lesson,199,MTH-212,212-M5-016,M5.16,Counting Wavelengths in a Refractive Medium,212/M5/2026-07-28-HW-7/Lessons/Problem-3.md,,212/M5/2026-07-28-HW-7/Lessons/Problem-3.md,,M5/2026-07-28-HW-7
lesson,200,MTH-212,212-M5-017,M5.17,Doppler Shift from a Moving Sound Source,212/M5/2026-07-28-HW-7/Lessons/Problem-4.md,,212/M5/2026-07-28-HW-7/Lessons/Problem-4.md,,M5/2026-07-28-HW-7
lesson,201,MTH-212,212-M5-018,M5.18,Hearing an Echo as a Moving Observer,212/M5/2026-07-28-HW-7/Lessons/Problem-5.md,,212/M5/2026-07-28-HW-7/Lessons/Problem-5.md,,M5/2026-07-28-HW-7
lesson,202,MTH-212,212-M5-019,M5.19,Comparing Sound Levels for Spherical and Tube Spreading,212/M5/2026-07-28-HW-7/Lessons/Problem-6.md,,212/M5/2026-07-28-HW-7/Lessons/Problem-6.md,,M5/2026-07-28-HW-7
lesson,203,MTH-212,212-M5-020,M5.20,Reading a Wave's Direction from Its Phase,212/M5/2026-07-28-HW-7/Lessons/Problem-7.md,,212/M5/2026-07-28-HW-7/Lessons/Problem-7.md,,M5/2026-07-28-HW-7
lesson,204,MTH-212,212-M5-021,M5.21,Time for a Traveling Wave to Move One Wavelength,212/M5/2026-07-28-HW-7/Lessons/Problem-8.md,,212/M5/2026-07-28-HW-7/Lessons/Problem-8.md,,M5/2026-07-28-HW-7
lesson,205,MTH-212,212-M5-022,M5.22,Finding the Maximum Speed of a String Element,212/M5/2026-07-28-HW-7/Lessons/Problem-9.md,,212/M5/2026-07-28-HW-7/Lessons/Problem-9.md,,M5/2026-07-28-HW-7
lesson,206,MTH-212,212-M5-023,M5.23,Finding Wave Speed from a Traveling-Wave Equation,212/M5/2026-07-28-HW-7/Lessons/Problem-10.md,,212/M5/2026-07-28-HW-7/Lessons/Problem-10.md,,M5/2026-07-28-HW-7
lesson,207,MTH-212,212-M5-024,M5.24,Finding Distance From Sound Intensity,212/M5/2026-07-28-M5-3/Lessons/Problem-1.md,,212/M5/2026-07-28-M5-3/Lessons/Problem-1.md,,M5/2026-07-28-M5-3
lesson,208,MTH-212,212-M5-025,M5.25,Sound Intensity at a New Distance,212/M5/2026-07-28-M5-3/Lessons/Problem-2.md,,212/M5/2026-07-28-M5-3/Lessons/Problem-2.md,,M5/2026-07-28-M5-3
lesson,209,MTH-212,212-M5-026,M5.26,Scaling Sound Intensity With the Inverse-Square Law,212/M5/2026-07-28-M5-3/Lessons/Problem-3.md,,212/M5/2026-07-28-M5-3/Lessons/Problem-3.md,,M5/2026-07-28-M5-3
lesson,210,MTH-212,212-M5-027,M5.27,Combining Equal Independent Sound Sources in Decibels,212/M5/2026-07-28-M5-3/Lessons/Problem-4.md,,212/M5/2026-07-28-M5-3/Lessons/Problem-4.md,,M5/2026-07-28-M5-3
lesson,211,MTH-212,212-M5-028,M5.28,Doppler Shift for a Moving Observer,212/M5/2026-07-28-M5-3/Lessons/Problem-5.md,,212/M5/2026-07-28-M5-3/Lessons/Problem-5.md,,M5/2026-07-28-M5-3
lesson,212,MTH-212,212-M5-029,M5.29,Choosing Source Motion for a Doppler Shift,212/M5/2026-07-28-M5-3/Lessons/Problem-6.md,,212/M5/2026-07-28-M5-3/Lessons/Problem-6.md,,M5/2026-07-28-M5-3
lesson,213,MTH-212,212-M5-030,M5.30,Solving for the Speed of a Receding Sound Source,212/M5/2026-07-28-M5-3/Lessons/Problem-7.md,,212/M5/2026-07-28-M5-3/Lessons/Problem-7.md,,M5/2026-07-28-M5-3
lesson,214,MTH-212,212-M5-031,M5.31,Comparing Heard Frequencies for a Moving Sound Source,212/M5/2026-07-29-M5-4/Lessons/Problem-1.md,,212/M5/2026-07-29-M5-4/Lessons/Problem-1.md,,M5/2026-07-29-M5-4
lesson,215,MTH-212,212-M5-032,M5.32,Fundamental Frequency of a Tensioned Wire,212/M5/2026-07-29-M5-4/Lessons/Problem-2.md,,212/M5/2026-07-29-M5-4/Lessons/Problem-2.md,,M5/2026-07-29-M5-4
lesson,216,MTH-212,212-M5-033,M5.33,Third-Harmonic Frequency of a Wire Tensioned by a Hanging Mass,212/M5/2026-07-29-M5-4/Lessons/Problem-3.md,,212/M5/2026-07-29-M5-4/Lessons/Problem-3.md,,M5/2026-07-29-M5-4
lesson,217,MTH-212,212-M5-034,M5.34,Third Harmonic of an Open–Closed Pipe,212/M5/2026-07-29-M5-4/Lessons/Problem-4.md,,212/M5/2026-07-29-M5-4/Lessons/Problem-4.md,,M5/2026-07-29-M5-4
lesson,218,MTH-212,212-M5-035,M5.35,Fifth Harmonic of an Open–Closed Pipe,212/M5/2026-07-29-M5-4/Lessons/Problem-5.md,,212/M5/2026-07-29-M5-4/Lessons/Problem-5.md,,M5/2026-07-29-M5-4
lesson,219,MTH-212,212-M5-036,M5.36,Largest Displacement When Two Pulses Overlap,212/M5/2026-07-30-M5-5/Lessons/Problem-1.md,,212/M5/2026-07-30-M5-5/Lessons/Problem-1.md,,M5/2026-07-30-M5-5
lesson,220,MTH-212,212-M5-037,M5.37,Finding Complete Constructive Interference in a Crest Diagram,212/M5/2026-07-30-M5-5/Lessons/Problem-2.md,,212/M5/2026-07-30-M5-5/Lessons/Problem-2.md,,M5/2026-07-30-M5-5
lesson,221,MTH-212,212-M5-038,M5.38,Classifying Interference from Completely Out-of-Phase Sources,212/M5/2026-07-30-M5-5/Lessons/Problem-3.md,,212/M5/2026-07-30-M5-5/Lessons/Problem-3.md,,M5/2026-07-30-M5-5
lesson,222,MTH-212,212-M5-039,M5.39,Combining Path and Starting Phase Differences,212/M5/2026-07-30-M5-5/Lessons/Problem-4.md,,212/M5/2026-07-30-M5-5/Lessons/Problem-4.md,,M5/2026-07-30-M5-5
lesson,223,MTH-212,212-M5-040,M5.40,Finding the First Constructive-Interference Point,212/M5/2026-07-30-M5-5/Lessons/Problem-5.md,,212/M5/2026-07-30-M5-5/Lessons/Problem-5.md,,M5/2026-07-30-M5-5
lesson,224,MTH-212,212-M5-041,M5.41,Finding the Fundamental Frequency from a Harmonic,212/M5/2026-07-31-HW-8/Lessons/Problem-1.md,,212/M5/2026-07-31-HW-8/Lessons/Problem-1.md,,M5/2026-07-31-HW-8
lesson,225,MTH-212,212-M5-042,M5.42,Matching Fundamental Frequencies of Open and Closed Tubes,212/M5/2026-07-31-HW-8/Lessons/Problem-2.md,,212/M5/2026-07-31-HW-8/Lessons/Problem-2.md,,M5/2026-07-31-HW-8
